engagement_id,record_id,metric_name,metric_value,denominator_name,denominator_value,normalized_value,collection_timestamp,provenance_ids,comparability_note
EN-000381,LI-7454544388887609344,profile_viewers_from_post,13,impressions,12546,0.0010361868324565598,2026-08-02T17:54:36.218Z,PV-00985,Within-post rate; compare only at similar maturity and audience conditions.
EN-000382,LI-7454544388887609344,followers_gained,7,impressions,12546,0.0005579467559381476,2026-08-02T17:54:36.218Z,PV-00985,Within-post rate; compare only at similar maturity and audience conditions.
EN-000383,LI-7454544388887609344,public_interactions,42,creator_median_public_interactions,,,2026-08-02T17:54:36.218Z,PV-00985,"Creator-relative public-interaction ratio from Stage 0; not reach, saves, or impression rate."
EN-000384,LI-7454550178151264256,public_interactions,239,creator_median_public_interactions,94,2.5425531914893615,2026-08-02T18:05:05.577Z,PV-00669,"Creator-relative public-interaction ratio from Stage 0; not reach, saves, or impression rate."
EN-000385,LI-7454823435333038080,public_interactions,15,creator_median_public_interactions,17,0.8823529411764706,2026-08-02T18:05:05.577Z,PV-00741,"Creator-relative public-interaction ratio from Stage 0; not reach, saves, or impression rate."
EN-000386,LI-7454866560676130816,public_interactions,51,creator_median_public_interactions,94,0.5425531914893617,2026-08-02T18:05:05.577Z,PV-00670,"Creator-relative public-interaction ratio from Stage 0; not reach, saves, or impression rate."
EN-000387,LI-7454884808368799744,public_interactions,829,creator_median_public_interactions,451.5,1.8361018826135105,2026-08-02T18:05:05.577Z,PV-00807,"Creator-relative public-interaction ratio from Stage 0; not reach, saves, or impression rate."
EN-000388,LI-7454909268232941568,public_interactions,164,creator_median_public_interactions,56,2.9285714285714284,2026-08-02T18:05:05.577Z,PV-00786,"Creator-relative public-interaction ratio from Stage 0; not reach, saves, or impression rate."
EN-000389,LI-7455209344322768896,public_interactions,778,creator_median_public_interactions,357,2.179271708683473,2026-08-02T18:05:05.577Z,PV-00536,"Creator-relative public-interaction ratio from Stage 0; not reach, saves, or impression rate."
EN-000390,LI-7455232999509430273,public_interactions,1293,creator_median_public_interactions,145,8.917241379310346,2026-08-02T18:05:05.577Z,PV-00167|PV-00523,"Creator-relative public-interaction ratio from Stage 0; not reach, saves, or impression rate."
EN-000391,LI-7455245815549382656,public_interactions,23,creator_median_public_interactions,8,2.875,2026-08-02T18:05:05.577Z,PV-00896,"Creator-relative public-interaction ratio from Stage 0; not reach, saves, or impression rate."
EN-000392,LI-7455272436180205568,impressions,436,,,,2026-08-02T17:54:37.080Z,PV-00986,Raw observation; no valid denominator available.
EN-000393,LI-7455272436180205568,reactions,2,impressions,436,0.0045871559633027525,2026-08-02T17:54:37.080Z,PV-00986,Within-post rate; compare only at similar maturity and audience conditions.
EN-000394,LI-7455272436180205568,comments,0,impressions,436,0,2026-08-02T17:54:37.080Z,PV-00986,Within-post rate; compare only at similar maturity and audience conditions.
EN-000395,LI-7455272436180205568,reposts,0,impressions,436,0,2026-08-02T17:54:37.080Z,PV-00986,Within-post rate; compare only at similar maturity and audience conditions.
EN-000396,LI-7455272436180205568,saves,0,impressions,436,0,2026-08-02T17:54:37.080Z,PV-00986,Within-post rate; compare only at similar maturity and audience conditions.
EN-000397,LI-7455272436180205568,sends,1,impressions,436,0.0022935779816513763,2026-08-02T17:54:37.080Z,PV-00986,Within-post rate; compare only at similar maturity and audience conditions.
EN-000398,LI-7455272436180205568,profile_viewers_from_post,0,impressions,436,0,2026-08-02T17:54:37.080Z,PV-00986,Within-post rate; compare only at similar maturity and audience conditions.
EN-000399,LI-7455272436180205568,followers_gained,1,impressions,436,0.0022935779816513763,2026-08-02T17:54:37.080Z,PV-00986,Within-post rate; compare only at similar maturity and audience conditions.
EN-000400,LI-7455272436180205568,public_interactions,2,creator_median_public_interactions,,,2026-08-02T17:54:37.080Z,PV-00986,"Creator-relative public-interaction ratio from Stage 0; not reach, saves, or impression rate."
EN-000401,LI-7455664037989711873,public_interactions,36,creator_median_public_interactions,56,0.6428571428571429,2026-08-02T18:05:05.577Z,PV-00787,"Creator-relative public-interaction ratio from Stage 0; not reach, saves, or impression rate."
EN-000402,LI-7455995198607839232,impressions,272,,,,2026-08-02T17:54:37.930Z,PV-00987,Raw observation; no valid denominator available.
EN-000403,LI-7455995198607839232,reactions,3,impressions,272,0.011029411764705883,2026-08-02T17:54:37.930Z,PV-00987,Within-post rate; compare only at similar maturity and audience conditions.
EN-000404,LI-7455995198607839232,comments,0,impressions,272,0,2026-08-02T17:54:37.930Z,PV-00987,Within-post rate; compare only at similar maturity and audience conditions.
EN-000405,LI-7455995198607839232,reposts,1,impressions,272,0.003676470588235294,2026-08-02T17:54:37.930Z,PV-00987,Within-post rate; compare only at similar maturity and audience conditions.
EN-000406,LI-7455995198607839232,saves,0,impressions,272,0,2026-08-02T17:54:37.930Z,PV-00987,Within-post rate; compare only at similar maturity and audience conditions.
EN-000407,LI-7455995198607839232,sends,0,impressions,272,0,2026-08-02T17:54:37.930Z,PV-00987,Within-post rate; compare only at similar maturity and audience conditions.
EN-000408,LI-7455995198607839232,profile_viewers_from_post,0,impressions,272,0,2026-08-02T17:54:37.930Z,PV-00987,Within-post rate; compare only at similar maturity and audience conditions.
EN-000409,LI-7455995198607839232,followers_gained,0,impressions,272,0,2026-08-02T17:54:37.930Z,PV-00987,Within-post rate; compare only at similar maturity and audience conditions.
EN-000410,LI-7455995198607839232,public_interactions,4,creator_median_public_interactions,,,2026-08-02T17:54:37.930Z,PV-00987,"Creator-relative public-interaction ratio from Stage 0; not reach, saves, or impression rate."
EN-000411,LI-7456091015561572352,public_interactions,79,creator_median_public_interactions,56,1.4107142857142858,2026-08-02T18:05:05.577Z,PV-00788,"Creator-relative public-interaction ratio from Stage 0; not reach, saves, or impression rate."
EN-000412,LI-7456550155622871040,public_interactions,29,creator_median_public_interactions,29,1,2026-08-02T18:05:05.577Z,PV-00525,"Creator-relative public-interaction ratio from Stage 0; not reach, saves, or impression rate."
EN-000413,LI-7456955204639309824,public_interactions,196,creator_median_public_interactions,105,1.8666666666666667,2026-08-02T18:05:05.577Z,PV-00557,"Creator-relative public-interaction ratio from Stage 0; not reach, saves, or impression rate."
EN-000414,LI-7456963522044968960,public_interactions,132,creator_median_public_interactions,235,0.5617021276595745,2026-08-02T18:05:05.577Z,PV-00174|PV-00527,"Creator-relative public-interaction ratio from Stage 0; not reach, saves, or impression rate."
EN-000415,LI-7457004938603184129,public_interactions,122,creator_median_public_interactions,94,1.297872340425532,2026-08-02T18:05:05.577Z,PV-00671,"Creator-relative public-interaction ratio from Stage 0; not reach, saves, or impression rate."
EN-000416,LI-7457024996649885697,public_interactions,312,creator_median_public_interactions,23.5,13.27659574468085,2026-08-02T18:05:05.577Z,PV-00171|PV-00526,"Creator-relative public-interaction ratio from Stage 0; not reach, saves, or impression rate."
EN-000417,LI-7457054023485968384,public_interactions,17,creator_median_public_interactions,8,2.125,2026-08-02T18:05:05.577Z,PV-00897,"Creator-relative public-interaction ratio from Stage 0; not reach, saves, or impression rate."
EN-000418,LI-7457074050478305280,public_interactions,27,creator_median_public_interactions,28,0.9642857142857143,2026-08-02T18:05:05.577Z,PV-00648,"Creator-relative public-interaction ratio from Stage 0; not reach, saves, or impression rate."
EN-000419,LI-7457083867955621888,impressions,529,,,,2026-08-02T17:54:38.930Z,PV-00988,Raw observation; no valid denominator available.
EN-000420,LI-7457083867955621888,reactions,9,impressions,529,0.017013232514177693,2026-08-02T17:54:38.930Z,PV-00988,Within-post rate; compare only at similar maturity and audience conditions.
EN-000421,LI-7457083867955621888,comments,0,impressions,529,0,2026-08-02T17:54:38.930Z,PV-00988,Within-post rate; compare only at similar maturity and audience conditions.
EN-000422,LI-7457083867955621888,reposts,0,impressions,529,0,2026-08-02T17:54:38.930Z,PV-00988,Within-post rate; compare only at similar maturity and audience conditions.
EN-000423,LI-7457083867955621888,saves,2,impressions,529,0.003780718336483932,2026-08-02T17:54:38.930Z,PV-00988,Within-post rate; compare only at similar maturity and audience conditions.
EN-000424,LI-7457083867955621888,sends,0,impressions,529,0,2026-08-02T17:54:38.930Z,PV-00988,Within-post rate; compare only at similar maturity and audience conditions.
EN-000425,LI-7457083867955621888,profile_viewers_from_post,1,impressions,529,0.001890359168241966,2026-08-02T17:54:38.930Z,PV-00988,Within-post rate; compare only at similar maturity and audience conditions.
EN-000426,LI-7457083867955621888,followers_gained,0,impressions,529,0,2026-08-02T17:54:38.930Z,PV-00988,Within-post rate; compare only at similar maturity and audience conditions.
EN-000427,LI-7457083867955621888,public_interactions,9,creator_median_public_interactions,,,2026-08-02T17:54:38.930Z,PV-00988,"Creator-relative public-interaction ratio from Stage 0; not reach, saves, or impression rate."
EN-000428,LI-7457315646553518080,public_interactions,8,creator_median_public_interactions,21,0.38095238095238093,2026-08-02T18:05:05.577Z,PV-00870,"Creator-relative public-interaction ratio from Stage 0; not reach, saves, or impression rate."
EN-000429,LI-7457341332039221248,public_interactions,19,creator_median_public_interactions,17,1.1176470588235294,2026-08-02T18:05:05.577Z,PV-00742,"Creator-relative public-interaction ratio from Stage 0; not reach, saves, or impression rate."
EN-000430,LI-7457361306031960064,public_interactions,17,creator_median_public_interactions,22,0.7727272727272727,2026-08-02T18:05:05.577Z,PV-00924,"Creator-relative public-interaction ratio from Stage 0; not reach, saves, or impression rate."
EN-000431,LI-7457431291592953856,public_interactions,55,creator_median_public_interactions,56,0.9821428571428571,2026-08-02T18:05:05.577Z,PV-00789,"Creator-relative public-interaction ratio from Stage 0; not reach, saves, or impression rate."
EN-000432,LI-7457481933715877888,public_interactions,104,creator_median_public_interactions,28,3.7142857142857144,2026-08-02T18:05:05.577Z,PV-00649,"Creator-relative public-interaction ratio from Stage 0; not reach, saves, or impression rate."
EN-000433,LI-7457756241235443712,public_interactions,310,creator_median_public_interactions,94,3.297872340425532,2026-08-02T18:05:05.577Z,PV-00672,"Creator-relative public-interaction ratio from Stage 0; not reach, saves, or impression rate."
EN-000434,LI-7457779148216856578,public_interactions,14,creator_median_public_interactions,28,0.5,2026-08-02T18:05:05.577Z,PV-00857,"Creator-relative public-interaction ratio from Stage 0; not reach, saves, or impression rate."
EN-000435,LI-7457820979247902720,impressions,283,,,,2026-08-02T17:54:39.972Z,PV-00989,Raw observation; no valid denominator available.
EN-000436,LI-7457820979247902720,reactions,1,impressions,283,0.0035335689045936395,2026-08-02T17:54:39.972Z,PV-00989,Within-post rate; compare only at similar maturity and audience conditions.
EN-000437,LI-7457820979247902720,comments,0,impressions,283,0,2026-08-02T17:54:39.972Z,PV-00989,Within-post rate; compare only at similar maturity and audience conditions.
EN-000438,LI-7457820979247902720,reposts,1,impressions,283,0.0035335689045936395,2026-08-02T17:54:39.972Z,PV-00989,Within-post rate; compare only at similar maturity and audience conditions.
EN-000439,LI-7457820979247902720,saves,0,impressions,283,0,2026-08-02T17:54:39.972Z,PV-00989,Within-post rate; compare only at similar maturity and audience conditions.
EN-000440,LI-7457820979247902720,sends,0,impressions,283,0,2026-08-02T17:54:39.972Z,PV-00989,Within-post rate; compare only at similar maturity and audience conditions.
EN-000441,LI-7457820979247902720,profile_viewers_from_post,0,impressions,283,0,2026-08-02T17:54:39.972Z,PV-00989,Within-post rate; compare only at similar maturity and audience conditions.
EN-000442,LI-7457820979247902720,followers_gained,2,impressions,283,0.007067137809187279,2026-08-02T17:54:39.972Z,PV-00989,Within-post rate; compare only at similar maturity and audience conditions.
EN-000443,LI-7457820979247902720,public_interactions,2,creator_median_public_interactions,,,2026-08-02T17:54:39.972Z,PV-00989,"Creator-relative public-interaction ratio from Stage 0; not reach, saves, or impression rate."
EN-000444,LI-7458133914826674176,public_interactions,676,creator_median_public_interactions,451.5,1.4972314507198228,2026-08-02T18:05:05.577Z,PV-00808,"Creator-relative public-interaction ratio from Stage 0; not reach, saves, or impression rate."
EN-000445,LI-7458152053282975745,public_interactions,171,creator_median_public_interactions,28,6.107142857142857,2026-08-02T18:05:05.577Z,PV-00650,"Creator-relative public-interaction ratio from Stage 0; not reach, saves, or impression rate."
EN-000446,LI-7458423141271310338,public_interactions,122,creator_median_public_interactions,105,1.161904761904762,2026-08-02T18:05:05.577Z,PV-00558,"Creator-relative public-interaction ratio from Stage 0; not reach, saves, or impression rate."
EN-000447,LI-7458548271448391680,impressions,332,,,,2026-08-02T17:54:40.815Z,PV-00990,Raw observation; no valid denominator available.
